3.003720420000000146e+01,3.257755550000000255e+01
3.003605019999999826e+01,3.257777269999999703e+01
3.003506570000000053e+01,3.257796590000000236e+01
3.003394180000000091e+01,3.257815089999999714e+01
3.003394640000000138e+01,3.257830919999999963e+01
3.003360049999999859e+01,3.257836009999999760e+01
3.003356790000000132e+01,3.257819920000000025e+01
3.003236049999999935e+01,3.257842449999999701e+01
3.003208409999999873e+01,3.257847009999999699e+01
3.003189839999999933e+01,3.257846469999999783e+01
3.003177300000000116e+01,3.257847819999999928e+01
3.003160109999999960e+01,3.257854249999999752e+01
3.003097179999999966e+01,3.257868200000000058e+01
3.002942990000000023e+01,3.257897439999999989e+01
3.002830829999999906e+01,3.257916749999999695e+01
3.002726559999999978e+01,3.257937129999999826e+01
3.002582819999999941e+01,3.257961809999999758e+01
3.002462410000000048e+01,3.257980450000000161e+01
3.002464259999999996e+01,3.258000429999999881e+01
3.002429659999999956e+01,3.258006329999999906e+01
3.002426990000000018e+01,3.257987289999999803e+01
3.002354539999999972e+01,3.258003649999999851e+01
3.002250030000000081e+01,3.258024840000000211e+01
3.002090719999999990e+01,3.258050320000000255e+01
3.001991089999999929e+01,3.258070980000000105e+01
3.001827820000000102e+01,3.258100749999999834e+01
3.001700779999999824e+01,3.258123009999999908e+01
3.001564460000000167e+01,3.258146080000000211e+01
3.001447050000000161e+01,3.258164719999999903e+01
3.001448099999999997e+01,3.258184570000000235e+01
3.001414540000000031e+01,3.258191140000000274e+01
3.001411399999999929e+01,3.258173969999999997e+01
3.001130489999999895e+01,3.258224799999999988e+01
3.001126999999999967e+01,3.258228419999999659e+01
3.001122940000000128e+01,3.258240889999999723e+01
3.001096109999999939e+01,3.258245449999999721e+01
3.001095300000000066e+01,3.258230700000000013e+01
3.000971390000000127e+01,3.258251620000000059e+01
3.000898340000000175e+01,3.258265169999999955e+01
3.000900659999999931e+01,3.258285279999999773e+01
3.000864430000000027e+01,3.258291450000000111e+01
3.000862800000000163e+01,3.258272949999999923e+01
3.000648419999999916e+01,3.258316399999999646e+01
3.000470040000000083e+01,3.258344830000000059e+01
3.000388510000000153e+01,3.258362259999999822e+01
3.000222660000000019e+01,3.258389890000000122e+01
3.000224049999999920e+01,3.258407590000000198e+01
3.000187580000000054e+01,3.258414299999999741e+01
3.000185259999999943e+01,3.258394719999999722e+01
2.999922779999999989e+01,3.258446479999999923e+01
2.999776209999999921e+01,3.258470619999999940e+01
2.999776440000000122e+01,3.258491810000000299e+01
2.999762959999999978e+01,3.258499059999999758e+01
2.999739740000000054e+01,3.258498519999999843e+01
2.999737879999999990e+01,3.258478130000000306e+01
2.999617080000000158e+01,3.258503619999999756e+01
2.999502790000000019e+01,3.258522390000000257e+01
2.999270960000000130e+01,3.258562359999999813e+01
2.999256090000000086e+01,3.258566110000000293e+01
2.999254699999999829e+01,3.258557259999999900e+01
2.999246099999999871e+01,3.258558060000000012e+01
2.999246919999999861e+01,3.258570540000000193e+01
2.999237970000000075e+01,3.258571740000000005e+01
2.999237159999999847e+01,3.258568660000000250e+01
2.999140170000000083e+01,3.258589450000000198e+01
2.999036100000000005e+01,3.258613319999999902e+01
2.998902049999999875e+01,3.258640940000000086e+01
2.998898099999999900e+01,3.258644429999999659e+01
2.998895320000000098e+01,3.258657310000000251e+01
