4.880156385578695790e+02,2.989959262307564245e+02
4.880156386109727578e+02,2.989959262386333876e+02
4.880156373479222225e+02,2.989959277809823561e+02
4.880156373529656548e+02,2.989959277992178954e+02
4.880141153877807483e+02,2.989951505399148459e+02
4.880135648853909629e+02,2.989932121236333842e+02
4.880135648606274685e+02,2.989932120828216853e+02
4.880156476308435458e+02,2.989959172231178854e+02
4.880156570369474025e+02,2.989959378794989107e+02
4.880155484098394822e+02,2.989959510323367340e+02
4.880155483963403071e+02,2.989959509751836322e+02
4.880155864703897350e+02,2.989959433376029665e+02
4.880155864338653942e+02,2.989959433618835760e+02
4.880156646302748982e+02,2.989959158805312427e+02
4.880178022350483502e+02,2.989930527542541654e+02
4.880178022264382207e+02,2.989930527358213226e+02
4.880071570916568362e+02,2.989961846956128397e+02
4.880071571258309859e+02,2.989961847195710902e+02
4.880071570688416500e+02,2.989961847155811370e+02
4.880071444851163278e+02,2.989961841205378619e+02
4.880071445204563929e+02,2.989961840888108782e+02
4.880072200476200805e+02,2.989961513907491053e+02
4.879863315041638998e+02,2.989893394552556742e+02
4.879863315101623016e+02,2.989893394044842125e+02
4.879958230936055088e+02,2.989951010386175767e+02
4.879958230972040383e+02,2.989951010491069496e+02
4.880022927699242246e+02,2.989984392405516473e+02
4.880018699486294622e+02,2.989984965633057641e+02
4.880018699534622897e+02,2.989984965943372117e+02
4.880031858290354876e+02,2.989984727279401682e+02
4.880046291064057300e+02,2.989984536723446240e+02
4.880046290804509113e+02,2.989984536883523560e+02
4.880046235050625114e+02,2.989984663261062110e+02
4.880046163844243097e+02,2.989984618788578246e+02
4.880046163721169137e+02,2.989984619052495987e+02
4.880003393260584517e+02,2.989985069026571978e+02
4.880003384286289361e+02,2.989985007995121578e+02
4.879988742386888134e+02,2.989985439674086365e+02
4.879988742249585698e+02,2.989985439672803977e+02
4.879988742148425445e+02,2.989985439575298187e+02
4.879988697569299916e+02,2.989985471453640571e+02
4.879988646972150264e+02,2.989985488957005373e+02
4.880242786137751523e+02,2.989670821920136063e+02
4.880309620788888196e+02,2.989692142010335374e+02
4.880278979591423649e+02,2.989680003884645885e+02
4.880278976887462932e+02,2.989680013982294895e+02
4.880305871433916991e+02,2.989701523323806782e+02
4.880335321467791800e+02,2.989703730323269610e+02
4.880335321655029475e+02,2.989703730113835718e+02
4.880335264677281657e+02,2.989703803146979908e+02
4.880334942955861948e+02,2.989704097516307115e+02
4.880335265602490722e+02,2.989703802617920587e+02
4.880334838496619909e+02,2.989704191846375920e+02
4.880334838530874890e+02,2.989704191627394607e+02
4.880334838606216294e+02,2.989704191720699669e+02
4.880307895718250961e+02,2.989695745825218296e+02
4.880308286898630854e+02,2.989695253807578865e+02
4.880303541019465001e+02,2.989701527886576855e+02
4.880303541132632290e+02,2.989701527885007977e+02
4.880307199123948863e+02,2.989696733870421212e+02
4.880327343515376128e+02,2.989696693968253953e+02
4.880327343398237758e+02,2.989696694106514769e+02
4.880327686909418503e+02,2.989696257614516526e+02
4.880327686557150173e+02,2.989696257223043858e+02
4.880327686896584964e+02,2.989696257448532606e+02
4.880327962458381421e+02,2.989695912200965040e+02
4.880263183353870318e+02,2.989737021726151625e+02
4.880263183499807838e+02,2.989737023875385376e+02
4.880263183225050625e+02,2.989737023788896408e+02
4.880262798763777710e+02,2.989737846150430300e+02
4.880291072145374756e+02,2.989875703163981484e+02
4.880291156128251373e+02,2.989875606043289054e+02
4.880291156020686003e+02,2.989875603147517040e+02
4.880291156094759231e+02,2.989875603166986480e+02
4.880291155776785672e+02,2.989875603245502020e+02
4.880291330584912544e+02,2.989875414928882265e+02
4.880291330415935818e+02,2.989875415038010829e+02
4.880291330662936957e+02,2.989875414839902987e+02
4.880291330351962529e+02,2.989875414822178072e+02
4.880291159212616208e+02,2.989875597386579784e+02
4.880291520483372096e+02,2.989875209141953860e+02
4.880291520764682787e+02,2.989875208956538017e+02
4.880291520667832401e+02,2.989875209084858056e+02
4.880450616649998210e+02,2.989902542707536099e+02
4.880450616917567572e+02,2.989902542636368707e+02
4.880450617117767820e+02,2.989902542566827606e+02
4.880449829790349554e+02,2.989903197157065620e+02
4.880449829791842831e+02,2.989903197306473999e+02
4.880449829798921542e+02,2.989903197248533502e+02
4.880449829880533912e+02,2.989903197621762843e+02
4.880449829896360825e+02,2.989903197640190911e+02
4.880449829890299611e+02,2.989903197337206961e+02
4.880450035256864680e+02,2.989903026685453256e+02
4.880450034956833179e+02,2.989903026787688987e+02
4.880450618600897315e+02,2.989902539045225467e+02
4.880450535828367720e+02,2.989902608586212409e+02
4.880450535608808309e+02,2.989902608514115059e+02
4.880449829853399137e+02,2.989903197567135749e+02
4.880449829842171994e+02,2.989903198053208939e+02
4.880449829594571156e+02,2.989903198709891967e+02
4.880448857206132516e+02,2.989904009002152634e+02
4.880448857085773398e+02,2.989904009284528570e+02
4.880449830766259538e+02,2.989903208980811655e+02
4.880449823905794347e+02,2.989903222449966620e+02
4.880450117732145259e+02,2.989902967871356623e+02
4.880450118030689737e+02,2.989902967887528575e+02
4.880450117961267438e+02,2.989902967725780059e+02
4.880462935106140776e+02,2.989896922148754470e+02
4.880434980055799201e+02,2.989900682230046982e+02
4.880434980017487305e+02,2.989900682049108696e+02
4.880434979973961731e+02,2.989900682267420962e+02
4.880434979837039009e+02,2.989900682134802423e+02
4.880434979915808640e+02,2.989900681766659432e+02
4.880434979824931361e+02,2.989900681981163757e+02
4.880434980137619050e+02,2.989900682493231443e+02
4.880434979610951132e+02,2.989900682002946724e+02
4.880434979865866012e+02,2.989900682095239972e+02
4.880434467568088621e+02,2.989901075904438699e+02
4.880435055340502117e+02,2.989900624616698224e+02
4.880435051855827169e+02,2.989900631606370780e+02
4.880434976352416925e+02,2.989900689022737765e+02
4.880434975971982681e+02,2.989900689555690860e+02
4.880434976078446425e+02,2.989900689870801784e+02
4.880434505320924927e+02,2.989901051272320842e+02
4.880434505530476486e+02,2.989901051414210542e+02
4.880434794028646479e+02,2.989900635888662350e+02
4.880434794123395363e+02,2.989900636307896207e+02
4.880434794463729418e+02,2.989900636216893304e+02
4.880434794212085876e+02,2.989900635841142389e+02
4.880434798967646088e+02,2.989900640856497489e+02
4.880434799016184684e+02,2.989900640439272479e+02
4.880434802759679087e+02,2.989900631580852632e+02
4.880434794113974704e+02,2.989900633565590056e+02
4.880434793982522024e+02,2.989900633416528422e+02
4.880434803027342809e+02,2.989900629502709535e+02
4.880434802991201195e+02,2.989900629597578927e+02
4.880434794346283525e+02,2.989900631696902451e+02
4.880434794015145030e+02,2.989900631495175389e+02
4.880434794227419388e+02,2.989900631888646103e+02
4.880434794545800514e+02,2.989900631952510821e+02
4.880434794321467393e+02,2.989900631878826402e+02
4.880434267647513593e+02,2.989901036522383606e+02
4.880434267631605962e+02,2.989901036484171186e+02
4.880434267748040043e+02,2.989901036552831215e+02
4.880431827195973824e+02,2.989902874880600621e+02
4.880431827548949286e+02,2.989902874888867927e+02
4.880431827465677657e+02,2.989902875037026888e+02
4.880431591509324107e+02,2.989903144389928116e+02
4.880431591152999999e+02,2.989903144472285703e+02
4.880431591225357124e+02,2.989903144387110956e+02
4.880431591218267044e+02,2.989903144242933308e+02
4.880431586823350472e+02,2.989903151860106618e+02
4.880407065076229287e+02,2.989902660698026011e+02
4.880573897462763284e+02,2.989707362538442794e+02
4.880573897318458307e+02,2.989707362595130462e+02
4.880573905063771463e+02,2.989707353661573279e+02
4.880573905229800289e+02,2.989707353915860608e+02
4.880573905245574338e+02,2.989707354369587620e+02
4.880574276677588728e+02,2.989706941038833747e+02
4.880574273426986451e+02,2.989706946802762673e+02
4.880574273489618236e+02,2.989706946833930488e+02
4.880757627827229044e+02,2.989777259692007760e+02
4.880757407231349703e+02,2.989777438905039162e+02
4.880757372050171057e+02,2.989777467013580008e+02
